Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524419042815,828304151609438,6.036377,-6.304535,-5.115204
android.sensor.accelerometer,1524419042815,828304171659487,5.646118,-6.3236847,-5.280411
android.sensor.accelerometer,1524419042838,828304191709535,5.7921753,-6.103424,-5.471939
android.sensor.accelerometer,1524419042842,828304211759584,6.1249695,-6.060318,-5.1535187
android.sensor.accelerometer,1524419042860,828304231840151,6.012436,-6.2949524,-4.5932617
android.sensor.accelerometer,1524419042881,828304251920717,5.6006317,-6.493683,-4.6986084
android.sensor.accelerometer,1524419042900,828304272001284,5.6820374,-6.151306,-5.7736053
android.sensor.accelerometer,1524419042920,828304292051332,6.0746765,-5.878372,-6.458359
android.sensor.accelerometer,1524419042940,828304312101381,6.1297455,-5.9741364,-6.250061
android.sensor.accelerometer,1524419042961,828304332151430,5.8496246,-6.206375,-5.934021
android.sensor.accelerometer,1524419042981,828304352201479,5.5407715,-6.4266357,-5.83107
android.sensor.accelerometer,1524419043001,828304372282045,5.526413,-6.42424,-5.934021
android.sensor.accelerometer,1524419043022,828304392341316,5.7179413,-6.364395,-5.9124756
android.sensor.accelerometer,1524419043042,828304412391364,5.7658386,-6.3141174,-5.98909
android.sensor.accelerometer,1524419043061,828304432471931,5.6197815,-6.218338,-6.178238
android.sensor.accelerometer,1524419043082,828304452521980,5.406708,-6.218338,-5.9795074
android.sensor.accelerometer,1524419043102,828304472602546,5.3899384,-6.232712,-5.3163147
android.sensor.accelerometer,1524419043122,828304492652595,5.6509094,-6.1608887,-5.040985
android.sensor.accelerometer,1524419043142,828304512733161,5.974121,-5.8639984,-5.455185
android.sensor.accelerometer,1524419043163,828304532783210,6.3859253,-5.5910645,-5.6945953
android.sensor.accelerometer,1524419043183,828304552833259,6.6397095,-5.490509,-5.301956
android.sensor.accelerometer,1524419043202,828304572913825,6.6109924,-5.5288086,-4.6627045
android.sensor.accelerometer,1524419043223,828304592963874,6.436203,-5.562332,-4.4855347
android.sensor.accelerometer,1524419043243,828304613013923,6.158478,-5.5431824,-4.4879303
android.sensor.accelerometer,1524419043263,828304633094489,5.7921753,-5.459381,-4.325119
android.sensor.accelerometer,1524419043283,828304653144538,5.3085327,-5.2917786,-3.6475525
android.sensor.accelerometer,1524419043302,828304673225105,5.016449,-5.45459,-2.2756805
android.sensor.accelerometer,1524419043323,828304693275154,4.9278564,-6.843231,-0.14483643
android.sensor.accelerometer,1524419043343,828304713355720,4.281433,-7.9230194,3.3195648
android.sensor.accelerometer,1524419043362,828304733405769,2.5911255,-8.631699,7.696167
android.sensor.accelerometer,1524419043382,828304753455818,-0.40881348,-10.561417,11.783066
android.sensor.accelerometer,1524419043403,828304773536384,0.050872803,-12.958023,16.880325
android.sensor.accelerometer,1524419043423,828304793586433,4.7578735,-14.109634,20.737381
android.sensor.accelerometer,1524419043443,828304813636482,8.966873,-14.621994,17.80928
android.sensor.accelerometer,1524419043463,828304833717048,9.115326,-16.60199,12.041641
android.sensor.accelerometer,1524419043483,828304853767097,8.078629,-19.199707,9.16861
android.sensor.accelerometer,1524419043503,828304873847663,11.219818,-20.988174,9.077621
android.sensor.accelerometer,1524419043523,828304893897712,16.99942,-23.18605,9.829407
android.sensor.accelerometer,1524419043543,828304913978279,19.769516,-26.502014,8.9387665
android.sensor.accelerometer,1524419043563,828304934058845,21.04802,-30.502731,6.2117615
android.sensor.accelerometer,1524419043583,828304954108894,22.446228,-33.14354,5.0026855
android.sensor.accelerometer,1524419043603,828304974158943,25.647278,-34.32866,3.8367157
android.sensor.accelerometer,1524419043623,828304994239509,28.62088,-34.5226,1.8208008
android.sensor.accelerometer,1524419043643,828305014289558,28.771713,-33.53618,0.41540527
android.sensor.accelerometer,1524419043663,828305034339607,27.126892,-31.529846,-0.106536865
android.sensor.accelerometer,1524419043683,828305054420173,24.519608,-29.343933,-0.6835327
android.sensor.accelerometer,1524419043703,828305074470222,20.557205,-26.734253,-1.8159943
android.sensor.accelerometer,1524419043724,828305094550788,17.43277,-23.226746,-4.100067
android.sensor.accelerometer,1524419043744,828305114600837,15.4982605,-19.027328,-6.7432556
