Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524443845050,853106382151933,-0.026031494,0.030670166,0.05001831
android.sensor.gyroscope,1524443845051,853106402201981,-0.018569946,0.02748108,0.028717041
android.sensor.gyroscope,1524443845062,853106422282548,-0.0036621094,0.0093688965,-0.003250122
android.sensor.gyroscope,1524443845080,853106442363114,0.0048675537,0.0050964355,-0.018157959
android.sensor.gyroscope,1524443845098,853106462443681,-0.021774292,0.04664612,-0.0043182373
android.sensor.gyroscope,1524443845120,853106482493729,-0.07929993,0.09458923,0.025512695
android.sensor.gyroscope,1524443845138,853106502574296,-0.11338806,0.07861328,0.048950195
android.sensor.gyroscope,1524443845158,853106522654862,-0.08995056,0.042388916,0.056411743
android.sensor.gyroscope,1524443845179,853106542704911,-0.06437683,0.06262207,0.053207397
android.sensor.gyroscope,1524443845198,853106562754960,-0.039886475,0.08180237,0.019119263
android.sensor.gyroscope,1524443845218,853106582835526,0.028289795,0.03173828,-0.012832642
android.sensor.gyroscope,1524443845239,853106602885575,0.04107666,0.023208618,-0.016036987
android.sensor.gyroscope,1524443845259,853106622966142,0.008056641,0.057296753,0.0063323975
android.sensor.gyroscope,1524443845279,853106643046708,0.0037994385,0.045578003,0.0010070801
android.sensor.gyroscope,1524443845299,853106663096757,0.02935791,0.011489868,-0.035202026
android.sensor.gyroscope,1524443845319,853106683146806,0.042144775,-0.0023498535,-0.042663574
android.sensor.gyroscope,1524443845339,853106703196854,0.036819458,0.0050964355,-0.0053863525
android.sensor.gyroscope,1524443845359,853106723277421,0.020843506,0.02960205,0.022323608
android.sensor.gyroscope,1524443845379,853106743357987,-0.0047302246,0.051971436,0.013793945
android.sensor.gyroscope,1524443845399,853106763408036,-0.047332764,0.108428955,0.01272583
android.sensor.gyroscope,1524443845419,853106783488602,-0.032424927,0.15316772,0.015930176
android.sensor.gyroscope,1524443845441,853106803569169,0.051727295,0.18299866,0.02444458
android.sensor.gyroscope,1524443845460,853106823619218,-0.0068511963,0.38113403,0.11393738
android.sensor.gyroscope,1524443845480,853106843669267,-0.18901062,0.7444,0.32058716
android.sensor.gyroscope,1524443845500,853106863719315,-0.16558838,1.0341492,0.53471375
android.sensor.gyroscope,1524443845521,853106883769364,0.28289795,0.887146,0.48464966
android.sensor.gyroscope,1524443845540,853106903849931,1.0434875,0.15104675,0.0074005127
android.sensor.gyroscope,1524443845560,853106923930497,1.4227295,-0.6596222,-0.4559784
android.sensor.gyroscope,1524443845581,853106944011063,0.73669434,-1.7131653,-0.50712585
android.sensor.gyroscope,1524443845601,853106964061112,-0.6769104,-2.4822845,0.09901428
android.sensor.gyroscope,1524443845620,853106984111161,-1.4769287,-3.047943,1.1813202
android.sensor.gyroscope,1524443845643,853107004191727,-1.6036835,-3.5912323,1.9973145
android.sensor.gyroscope,1524443845663,853107024272294,-2.3355255,-4.189911,2.0410004
android.sensor.gyroscope,1524443845681,853107044322343,-3.5999908,-4.222931,1.5765381
android.sensor.gyroscope,1524443845701,853107064402909,-4.5789795,-3.7435608,0.8713379
android.sensor.gyroscope,1524443845720,853107084452958,-4.892166,-3.3845673,0.070251465
android.sensor.gyroscope,1524443845740,853107104533524,-4.5310364,-3.5795135,-0.56463623
android.sensor.gyroscope,1524443845761,853107124614091,-3.8237,-3.8767242,-0.8203125
android.sensor.gyroscope,1524443845782,853107144664140,-2.8937225,-4.0865784,-0.51564026
android.sensor.gyroscope,1524443845802,853107164744706,-2.4569702,-3.396286,-0.07675171
android.sensor.gyroscope,1524443845823,853107184794755,-2.2769318,-1.9986572,-0.09698486
android.sensor.gyroscope,1524443845842,853107204875321,-1.5088806,-1.5288849,-0.29832458
android.sensor.gyroscope,1524443845862,853107224925370,-0.74508667,-1.6545715,-0.3547821
android.sensor.gyroscope,1524443845881,853107244975419,-0.40953064,-1.4777374,-0.27809143
android.sensor.gyroscope,1524443845902,853107265055985,-0.19221497,-1.053772,-0.101257324
android.sensor.gyroscope,1524443845923,853107285147824,-0.00579834,-0.7576294,0.052139282
android.sensor.gyroscope,1524443845942,853107305197873,0.20300293,-0.8364563,0.28970337
android.sensor.gyroscope,1524443845962,853107325278439,0.3265686,-0.6116791,0.6252594
android.sensor.gyroscope,1524443845982,853107345359005,0.79315186,0.2181549,0.94270325
android.sensor.gyroscope,1524443846002,853107365409054,1.9212646,1.1513214,1.4870605
android.sensor.gyroscope,1524443846024,853107385459103,3.550064,1.7393494,2.1081085
android.sensor.gyroscope,1524443846043,853107405509152,5.15329,2.274109,2.4447327
android.sensor.gyroscope,1524443846063,853107425589718,6.067276,2.7630768,2.479889
android.sensor.gyroscope,1524443846083,853107445670285,6.2473145,3.5545654,2.4734955
android.sensor.gyroscope,1524443846103,853107465720333,6.208954,4.676285,2.6631012
android.sensor.gyroscope,1524443846124,853107485800900,6.1524963,5.2962646,2.7973328
android.sensor.gyroscope,1524443846142,853107505850949,6.2814026,4.5750885,2.6034546
android.sensor.gyroscope,1524443846163,853107525931515,6.1748657,3.7622833,2.1560364
android.sensor.gyroscope,1524443846182,853107546012082,5.4984283,3.7601624,1.8077087
android.sensor.gyroscope,1524443846203,853107566062130,4.7729797,3.6174164,1.6489716
android.sensor.gyroscope,1524443846224,853107586142697,3.9857483,3.341507,1.2825317
android.sensor.gyroscope,1524443846243,853107606192746,3.1729584,2.720459,0.60928345
android.sensor.gyroscope,1524443846264,853107626273312,2.5902557,1.8895569,-0.033081055
android.sensor.gyroscope,1524443846283,853107646323361,2.0054321,1.2429352,-0.2993927
android.sensor.gyroscope,1524443846303,853107666403927,1.0924988,1.1140442,-0.091659546
android.sensor.gyroscope,1524443846323,853107686484494,0.26052856,0.9382782,0.2524109
android.sensor.gyroscope,1524443846343,853107706534542,-0.11550903,0.10523987,0.33018494
android.sensor.gyroscope,1524443846363,853107726584591,-0.33602905,-1.1688232,0.3514862
android.sensor.gyroscope,1524443846383,853107746665158,-1.0305786,-1.8314056,0.51660156
android.sensor.gyroscope,1524443846403,853107766745724,-2.1810608,-1.7270203,0.8329773
android.sensor.gyroscope,1524443846424,853107786795773,-3.4061127,-1.243393,1.1131439
android.sensor.gyroscope,1524443846443,853107806876339,-4.194412,-1.135788,1.0204773
android.sensor.gyroscope,1524443846464,853107826956906,-4.463928,-1.7120972,0.61247253
android.sensor.gyroscope,1524443846483,853107847006955,-4.608795,-2.3171692,0.43989563
android.sensor.gyroscope,1524443846504,853107867057003,-5.271393,-2.1765594,0.731781
android.sensor.gyroscope,1524443846523,853107887137570,-6.0117493,-1.7557831,1.128067
android.sensor.gyroscope,1524443846544,853107907187619,-5.943573,-2.3054504,1.4188843
android.sensor.gyroscope,1524443846567,853107927268185,-5.9659424,-2.7656555,1.8023682
android.sensor.gyroscope,1524443846584,853107947318234,-6.247177,-1.7259521,1.8492432
android.sensor.gyroscope,1524443846604,853107967398800,-5.1680603,-0.04283142,1.1035614
android.sensor.gyroscope,1524443846624,853107987448849,-2.9075775,0.5419922,0.16079712
android.sensor.gyroscope,1524443846644,853108007498898,-1.5759888,0.5643616,-0.3036499
android.sensor.gyroscope,1524443846665,853108027579464,-1.1221924,0.7294769,-0.34306335
android.sensor.gyroscope,1524443846684,853108047660031,-0.7653198,0.7092438,-0.4442749
android.sensor.gyroscope,1524443846704,853108067710080,-0.44680786,0.537735,-0.50605774
android.sensor.gyroscope,1524443846724,853108087790646,-0.23908997,0.34492493,-0.37503052
android.sensor.gyroscope,1524443846748,853108107840695,-0.053726196,0.17767334,-0.26956177
android.sensor.gyroscope,1524443846764,853108127921261,0.063446045,0.18939209,-0.14811707
