Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524443825209,853086557000377,-0.061187744,0.06689453,0.08517456
android.sensor.gyroscope,1524443825222,853086577050426,0.010192871,-0.0023498535,0.06706238
android.sensor.gyroscope,1524443825237,853086597130992,0.01763916,-0.007675171,0.029769897
android.sensor.gyroscope,1524443825255,853086617211559,-0.024963379,0.035995483,-0.0053863525
android.sensor.gyroscope,1524443825273,853086637261608,-0.020706177,0.012557983,-0.019226074
android.sensor.gyroscope,1524443825292,853086657342174,0.037887573,-0.053482056,-0.03413391
android.sensor.gyroscope,1524443825313,853086677422741,0.021911621,-0.058807373,-0.018157959
android.sensor.gyroscope,1524443825333,853086697472789,-0.05053711,0.006164551,0.011672974
android.sensor.gyroscope,1524443825353,853086717553356,-0.04840088,0.008300781,-0.007507324
android.sensor.gyroscope,1524443825373,853086737603405,-0.014312744,-0.05029297,-0.039474487
android.sensor.gyroscope,1524443825393,853086757683971,-0.0025939941,-0.06626892,-0.03627014
android.sensor.gyroscope,1524443825413,853086777764537,-0.020706177,-0.05241394,-0.007507324
android.sensor.gyroscope,1524443825434,853086797814586,-0.07609558,0.006164551,0.019119263
android.sensor.gyroscope,1524443825453,853086817895153,-0.096343994,0.0605011,0.013793945
android.sensor.gyroscope,1524443825474,853086837975719,-0.032424927,0.06262207,-0.026687622
android.sensor.gyroscope,1524443825494,853086858025768,0.02935791,0.022140503,-0.046920776
android.sensor.gyroscope,1524443825514,853086878075817,-0.013244629,0.0019073486,-0.0011138916
android.sensor.gyroscope,1524443825534,853086898125866,-0.08888245,-0.01727295,0.04788208
android.sensor.gyroscope,1524443825554,853086918175914,-0.08781433,-0.025787354,0.06599426
android.sensor.gyroscope,1524443825574,853086938256481,-0.044143677,-0.0289917,0.058532715
android.sensor.gyroscope,1524443825594,853086958306530,-0.02709961,-0.008743286,0.023376465
android.sensor.gyroscope,1524443825614,853086978387096,-0.02709961,0.006164551,-0.023483276
android.sensor.gyroscope,1524443825634,853086998467662,-0.07183838,0.010437012,-0.03413391
android.sensor.gyroscope,1524443825655,853087018517711,-0.20925903,0.12654114,-0.0053863525
android.sensor.gyroscope,1524443825675,853087038598278,-0.4585266,0.33213806,0.044692993
android.sensor.gyroscope,1524443825695,853087058678844,-0.97091675,0.73161316,0.054275513
android.sensor.gyroscope,1524443825715,853087078728893,-1.5632019,1.2631836,-0.02243042
android.sensor.gyroscope,1524443825736,853087098778942,-1.6793213,1.5263062,-0.03201294
android.sensor.gyroscope,1524443825755,853087118859508,-1.4076843,1.8096619,0.16186523
android.sensor.gyroscope,1524443825776,853087138940074,-1.0412292,2.5084686,0.43138123
android.sensor.gyroscope,1524443825795,853087158990123,-0.24653625,3.083725,0.68278503
android.sensor.gyroscope,1524443825816,853087179040172,0.86772156,3.053894,0.827652
android.sensor.gyroscope,1524443825836,853087199120739,1.7731934,2.7939606,0.8819885
android.sensor.gyroscope,1524443825856,853087219170787,2.21315,2.655487,0.9001007
android.sensor.gyroscope,1524443825876,853087239251354,2.4389954,2.528717,1.161087
android.sensor.gyroscope,1524443825896,853087259331920,2.528473,2.432846,1.7949219
android.sensor.gyroscope,1524443825919,853087279407388,2.293045,2.5830383,2.417038
android.sensor.gyroscope,1524443825935,853087299487954,1.8871765,2.65654,2.7270203
android.sensor.gyroscope,1524443825955,853087319538003,1.814743,2.0141907,2.8292847
android.sensor.gyroscope,1524443825976,853087339588052,1.9649506,1.2120514,2.9645844
android.sensor.gyroscope,1524443825995,853087359668618,1.6986389,1.0288239,2.9624481
android.sensor.gyroscope,1524443826017,853087379749185,0.78570557,1.4432068,3.104126
android.sensor.gyroscope,1524443826036,853087399799234,0.12843323,1.252533,3.4918823
android.sensor.gyroscope,1524443826056,853087419879800,0.1412201,0.30125427,3.9062653
android.sensor.gyroscope,1524443826076,853087439929849,-0.20179749,0.077545166,4.155548
android.sensor.gyroscope,1524443826097,853087460010415,-1.4098053,0.33213806,4.409073
android.sensor.gyroscope,1524443826118,853087480060464,-2.4750824,0.17980957,4.632782
android.sensor.gyroscope,1524443826137,853087500110513,-2.5283356,-0.32086182,4.5422363
android.sensor.gyroscope,1524443826157,853087520191079,-2.4346008,-0.86628723,3.8444824
android.sensor.gyroscope,1524443826177,853087540271646,-3.1334076,-1.3190155,2.9102478
android.sensor.gyroscope,1524443826197,853087560352212,-3.9760284,-1.7951965,2.5778809
android.sensor.gyroscope,1524443826218,853087580402261,-4.813324,-2.4364777,2.6833496
android.sensor.gyroscope,1524443826237,853087600482827,-6.1054993,-2.806137,2.5778809
android.sensor.gyroscope,1524443826257,853087620532876,-8.566254,-2.0934753,2.068695
android.sensor.gyroscope,1524443826277,853087640613443,-10.057632,-1.2497711,1.0183411
android.sensor.gyroscope,1524443826298,853087660663492,-7.3848724,-2.6431427,-0.14706421
android.sensor.gyroscope,1524443826318,853087680744058,-4.635437,-4.379532,-0.7265625
android.sensor.gyroscope,1524443826338,853087700794107,-5.0412903,-3.2151947,-0.4208374
android.sensor.gyroscope,1524443826358,853087720874673,-5.3640747,-1.5927887,-0.48368835
android.sensor.gyroscope,1524443826377,853087740955240,-3.621292,-1.7366028,-1.3742371
android.sensor.gyroscope,1524443826397,853087761005288,-1.6217957,-2.4002686,-2.391571
android.sensor.gyroscope,1524443826417,853087781085855,-1.1999512,-2.0295563,-2.6898499
android.sensor.gyroscope,1524443826437,853087801135904,-1.976532,-0.90463257,-2.7026215
android.sensor.gyroscope,1524443826458,853087821216470,-1.9584198,-0.30595398,-3.026474
android.sensor.gyroscope,1524443826477,853087841266519,-1.1882324,-0.1035614,-3.5463104
android.sensor.gyroscope,1524443826498,853087861347085,-0.79408264,0.14251709,-3.8914642
android.sensor.gyroscope,1524443826517,853087881397134,-0.8388214,0.7433319,-3.7497864
android.sensor.gyroscope,1524443826539,853087901477701,-0.91127014,1.5944824,-3.694397
android.sensor.gyroscope,1524443826559,853087921527749,-0.48835754,1.8778381,-3.890396
android.sensor.gyroscope,1524443826578,853087941577798,-0.019638062,1.9225769,-4.01503
android.sensor.gyroscope,1524443826599,853087961658365,0.108184814,2.115387,-3.9798737
android.sensor.gyroscope,1524443826619,853087981708413,0.13269043,2.465866,-3.7785492
android.sensor.gyroscope,1524443826639,853088001788980,0.11457825,2.9090118,-3.537796
android.sensor.gyroscope,1524443826659,853088021869546,0.16145325,3.1902466,-3.425949
android.sensor.gyroscope,1524443826678,853088041919595,0.51512146,3.3031616,-3.3098297
android.sensor.gyroscope,1524443826698,853088062000161,0.83470154,3.3628235,-3.2608337
android.sensor.gyroscope,1524443826719,853088082050210,1.1138,3.4405823,-3.058426
android.sensor.gyroscope,1524443826738,853088102100259,1.4312439,3.5886536,-2.5385742
android.sensor.gyroscope,1524443826759,853088122180826,1.3620148,3.4533691,-1.9857025
android.sensor.gyroscope,1524443826779,853088142230874,0.7814331,3.148697,-1.466919
android.sensor.gyroscope,1524443826799,853088162311441,0.43203735,3.1763916,-0.82136536
