Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524443900967,853162313518530,1.2575531,8.771759,2.1751404
android.sensor.accelerometer,1524443900967,853162333599097,1.1689606,8.752594,2.2350006
android.sensor.accelerometer,1524443900983,853162353649146,1.0947418,8.731049,2.1990814
android.sensor.accelerometer,1524443901002,853162373729712,1.1689606,8.831604,2.1009216
android.sensor.accelerometer,1524443901022,853162393810278,1.2743073,8.927383,1.9788208
android.sensor.accelerometer,1524443901043,853162413860327,1.3293762,8.968079,1.9548798
android.sensor.accelerometer,1524443901063,853162433910376,1.3078308,8.905823,2.012329
android.sensor.accelerometer,1524443901082,853162453990942,1.269516,8.81485,2.287674
android.sensor.accelerometer,1524443901103,853162474071509,1.1593933,8.774155,2.5749664
android.sensor.accelerometer,1524443901123,853162494121558,1.1952972,8.824432,2.4935608
android.sensor.accelerometer,1524443901143,853162514202124,1.2862854,8.970474,2.0458527
android.sensor.accelerometer,1524443901163,853162534252173,1.3533173,9.020752,1.7872772
android.sensor.accelerometer,1524443901183,853162554332739,1.3676758,8.941742,1.995575
android.sensor.accelerometer,1524443901203,853162574413306,1.288681,8.862732,2.2469635
android.sensor.accelerometer,1524443901223,853162594463355,1.10672,8.845978,2.0482483
android.sensor.accelerometer,1524443901243,853162614513403,0.9439087,8.848373,1.8543091
android.sensor.accelerometer,1524443901263,853162634563452,1.0444641,8.850769,1.9788208
android.sensor.accelerometer,1524443901283,853162654644019,1.1881256,8.853165,1.9548798
android.sensor.accelerometer,1524443901303,853162674724585,1.2072754,8.822037,1.8998108
android.sensor.accelerometer,1524443901323,853162694774634,1.2958527,8.721481,2.0865479
android.sensor.accelerometer,1524443901343,853162714855200,1.2575531,8.719086,2.2756958
android.sensor.accelerometer,1524443901363,853162734935767,1.0612183,8.678375,2.105713
android.sensor.accelerometer,1524443901383,853162755016333,0.8864441,8.592194,1.9788208
android.sensor.accelerometer,1524443901404,853162775066382,0.8170166,8.55867,1.8351593
android.sensor.accelerometer,1524443901423,853162795146948,0.74279785,8.6041565,1.7082672
android.sensor.accelerometer,1524443901445,853162815227515,0.62309265,8.587402,1.6651764
android.sensor.accelerometer,1524443901463,853162835277564,0.4914093,8.623322,1.3539276
android.sensor.accelerometer,1524443901483,853162855327612,0.019744873,8.848373,0.683548
android.sensor.accelerometer,1524443901503,853162875377661,-0.6434479,9.264954,0.0036010742
android.sensor.accelerometer,1524443901523,853162895458228,-1.2084808,9.600143,-0.49440002
android.sensor.accelerometer,1524443901543,853162915508276,-1.7208405,9.379883,-0.9373169
android.sensor.accelerometer,1524443901564,853162935588843,-1.7567444,7.1963654,1.4449005
android.sensor.accelerometer,1524443901584,853162955669409,-0.29867554,3.3656464,8.055298
android.sensor.accelerometer,1524443901604,853162975719458,3.8432922,0.17897034,18.350372
android.sensor.accelerometer,1524443901624,853162995800025,9.043488,-0.8840637,27.247223
android.sensor.accelerometer,1524443901644,853163015880591,13.412918,-1.506546,30.876831
android.sensor.accelerometer,1524443901664,853163035930640,14.617203,-3.3572693,27.59198
android.sensor.accelerometer,1524443901685,853163055980689,11.83992,-6.0818787,21.618454
android.sensor.accelerometer,1524443901705,853163076030737,6.910263,-8.155258,15.982498
android.sensor.accelerometer,1524443901725,853163096111304,3.6996307,-9.05069,10.562027
android.sensor.accelerometer,1524443901745,853163116191870,2.9981384,-9.409821,5.194229
android.sensor.accelerometer,1524443901765,853163136241919,3.6756897,-9.395447,0.5159607
android.sensor.accelerometer,1524443901785,853163156322485,4.621399,-9.079407,-3.8247375
android.sensor.accelerometer,1524443901805,853163176372534,4.5447845,-9.701904,-6.3601837
android.sensor.accelerometer,1524443901825,853163196422583,2.8401184,-10.769714,-9.089584
android.sensor.accelerometer,1524443901845,853163216503150,-1.7328033,-10.434525,-15.1540985
android.sensor.accelerometer,1524443901865,853163236583716,-6.2267303,-9.7378235,-16.73906
android.sensor.accelerometer,1524443901885,853163256664282,-8.034348,-10.527908,-16.578644
android.sensor.accelerometer,1524443901906,853163276714331,-9.075821,-11.131241,-19.458862
android.sensor.accelerometer,1524443901925,853163296764380,-10.488403,-11.035477,-21.441269
android.sensor.accelerometer,1524443901945,853163316844946,-12.992737,-11.337143,-22.133194
android.sensor.accelerometer,1524443901966,853163336925513,-12.978378,-11.200684,-23.54338
android.sensor.accelerometer,1524443901985,853163356975562,-11.393417,-10.444107,-24.082077
android.sensor.accelerometer,1524443902005,853163377025610,-9.830002,-9.673172,-23.663086
android.sensor.accelerometer,1524443902025,853163397106177,-7.5411377,-9.079407,-21.97757
android.sensor.accelerometer,1524443902046,853163417156226,-4.6297913,-8.825623,-19.221848
android.sensor.accelerometer,1524443902066,853163437236792,-1.1342621,-8.327637,-15.297745
android.sensor.accelerometer,1524443902087,853163457317358,2.4738007,-7.1999664,-10.822983
android.sensor.accelerometer,1524443902106,853163477367407,4.5040894,-6.716339,-6.736084
android.sensor.accelerometer,1524443902125,853163497447974,7.707535,-6.206375,-4.0114746
android.sensor.accelerometer,1524443902146,853163517498023,9.96286,-4.5112762,-1.1647797
android.sensor.accelerometer,1524443902166,853163537578589,11.313202,-2.88562,1.1911163
android.sensor.accelerometer,1524443902186,853163557628638,12.677887,-3.201645,2.4935608
android.sensor.accelerometer,1524443902206,853163577709204,13.53981,-4.7650604,6.980301
android.sensor.accelerometer,1524443902227,853163597789771,13.38179,-5.4689636,13.511688
android.sensor.accelerometer,1524443902246,853163617870337,12.720993,-5.1601105,15.541962
android.sensor.accelerometer,1524443902267,853163637920386,12.345093,-5.1481323,13.619431
android.sensor.accelerometer,1524443902287,853163657970435,13.939636,-6.8049164,17.368744
android.sensor.accelerometer,1524443902307,853163678051001,17.87091,-7.2047577,22.901749
android.sensor.accelerometer,1524443902329,853163698101050,19.051254,-6.1800385,23.742111
android.sensor.accelerometer,1524443902347,853163718151099,18.584381,-5.205597,22.181091
android.sensor.accelerometer,1524443902367,853163738201148,19.759933,-4.834488,19.96405
android.sensor.accelerometer,1524443902387,853163758281714,24.356812,-4.4011383,16.257828
android.sensor.accelerometer,1524443902407,853163778331763,28.161194,-2.4714203,13.849274
android.sensor.accelerometer,1524443902427,853163798412329,28.57779,-0.72125244,11.4431
android.sensor.accelerometer,1524443902447,853163818492896,27.498001,1.60112,5.3115387
android.sensor.accelerometer,1524443902467,853163838573462,26.4637,4.103058,-2.4121552
