Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524443296339,852557689528013,0.3190155,1.194107,9.446335
android.sensor.accelerometer,1524443296356,852557709578062,0.27592468,1.115097,9.616318
android.sensor.accelerometer,1524443296360,852557729628111,0.28311157,1.0863647,9.6259
android.sensor.accelerometer,1524443296378,852557749708678,0.2974701,1.0767975,9.530121
android.sensor.accelerometer,1524443296398,852557769789244,0.20170593,1.0432739,9.518158
android.sensor.accelerometer,1524443296418,852557789839293,0.18974304,0.98101807,9.580399
android.sensor.accelerometer,1524443296438,852557809919859,0.15621948,1.0049591,9.568436
android.sensor.accelerometer,1524443296459,852557830000426,0.20410156,1.036087,9.513367
android.sensor.accelerometer,1524443296479,852557850080992,0.2639618,1.0935516,9.350555
android.sensor.accelerometer,1524443296499,852557870131041,0.26156616,1.1270752,9.266769
android.sensor.accelerometer,1524443296519,852557890211607,0.23283386,1.1198883,9.403229
android.sensor.accelerometer,1524443296539,852557910261656,0.20410156,1.1414337,9.491821
android.sensor.accelerometer,1524443296559,852557930311705,0.2567749,1.1534119,9.463089
android.sensor.accelerometer,1524443296579,852557950392271,0.2687378,1.1414337,9.436752
android.sensor.accelerometer,1524443296599,852557970472838,0.27352905,1.146225,9.563644
android.sensor.accelerometer,1524443296620,852557990553404,0.32859802,1.1510162,9.609131
android.sensor.accelerometer,1524443296639,852558010603453,0.30944824,1.1629791,9.5516815
android.sensor.accelerometer,1524443296659,852558030653502,0.27113342,1.170166,9.568436
android.sensor.accelerometer,1524443296679,852558050734068,0.3190155,1.146225,9.601959
android.sensor.accelerometer,1524443296699,852558070814635,0.35733032,1.1534119,9.563644
android.sensor.accelerometer,1524443296720,852558090864683,0.40760803,1.1988983,9.489426
android.sensor.accelerometer,1524443296740,852558110945250,0.3980255,1.1988983,9.484634
android.sensor.accelerometer,1524443296760,852558130995299,0.4052124,1.1988983,9.429565
android.sensor.accelerometer,1524443296780,852558151075865,0.3262024,1.1725616,9.419998
android.sensor.accelerometer,1524443296800,852558171156431,0.24719238,1.0887604,9.42717
android.sensor.accelerometer,1524443296820,852558191206480,0.22085571,1.1103058,9.376892
android.sensor.accelerometer,1524443296840,852558211287047,0.21128845,1.1103058,9.293106
android.sensor.accelerometer,1524443296860,852558231337095,0.2280426,1.0983429,9.312256
android.sensor.accelerometer,1524443296880,852558251417662,0.20649719,1.0959473,9.417603
android.sensor.accelerometer,1524443296900,852558271498228,0.21368408,1.0624237,9.544495
android.sensor.accelerometer,1524443296920,852558291578795,0.20410156,1.0241241,9.60434
android.sensor.accelerometer,1524443296940,852558311628844,0.21368408,1.0217285,9.592377
android.sensor.accelerometer,1524443296960,852558331678892,0.21607971,1.0887604,9.48703
android.sensor.accelerometer,1524443296981,852558351759459,0.2639618,1.1510162,9.38887
android.sensor.accelerometer,1524443297001,852558371840025,0.29029846,1.201294,9.396057
android.sensor.accelerometer,1524443297021,852558391890074,0.31184387,1.1869202,9.46788
android.sensor.accelerometer,1524443297041,852558411970640,0.29986572,1.1797485,9.522949
android.sensor.accelerometer,1524443297061,852558432020689,0.33099365,1.1438293,9.525345
android.sensor.accelerometer,1524443297081,852558452101256,0.33099365,1.1869202,9.434357
android.sensor.accelerometer,1524443297101,852558472151304,0.35733032,1.1869202,9.398453
android.sensor.accelerometer,1524443297122,852558492231871,0.34057617,1.1773529,9.434357
android.sensor.accelerometer,1524443297141,852558512281920,0.30226135,1.1294556,9.4726715
android.sensor.accelerometer,1524443297161,852558532362486,0.3142395,1.0863647,9.463089
android.sensor.accelerometer,1524443297181,852558552443053,0.27113342,1.067215,9.434357
android.sensor.accelerometer,1524443297201,852558572493101,0.23043823,1.0576324,9.431961
android.sensor.accelerometer,1524443297221,852558592573668,0.19212341,1.0432739,9.489426
android.sensor.accelerometer,1524443297241,852558612654234,0.19212341,1.0217285,9.542099
android.sensor.accelerometer,1524443297261,852558632704283,0.20889282,1.0720062,9.554062
