Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524443964327,853225662055851,4.487335,7.5650787,2.7569275
android.sensor.accelerometer,1524443964327,853225682136418,4.597458,7.56987,2.7641144
android.sensor.accelerometer,1524443964339,853225702186466,4.736328,7.617752,2.7832642
android.sensor.accelerometer,1524443964352,853225722267033,4.954193,7.641693,2.9125519
android.sensor.accelerometer,1524443964371,853225742347599,4.94223,7.5770416,2.869461
android.sensor.accelerometer,1524443964390,853225762428166,4.7099915,7.5291595,2.6515808
android.sensor.accelerometer,1524443964410,853225782478214,4.6118317,7.526764,2.4049835
android.sensor.accelerometer,1524443964430,853225802558781,4.5591583,7.555496,2.4935608
android.sensor.accelerometer,1524443964450,853225822639347,4.56633,7.545929,2.7090454
android.sensor.accelerometer,1524443964471,853225842689396,4.4466248,7.4693146,2.773697
android.sensor.accelerometer,1524443964490,853225862739445,4.336487,7.4070587,2.7257996
android.sensor.accelerometer,1524443964510,853225882820011,4.360428,7.419037,2.6898956
android.sensor.accelerometer,1524443964531,853225902870060,4.434662,7.507614,2.7856598
android.sensor.accelerometer,1524443964551,853225922950627,4.5687256,7.562683,2.6875
android.sensor.accelerometer,1524443964571,853225943000675,4.657318,7.6225433,2.5127258
android.sensor.accelerometer,1524443964592,853225963081242,4.693222,7.672821,2.5653992
android.sensor.accelerometer,1524443964612,853225983131291,4.7578735,7.7733765,2.7617188
android.sensor.accelerometer,1524443964632,853226003211857,4.8129425,8.106171,2.8838196
android.sensor.accelerometer,1524443964652,853226023261906,4.834488,9.418182,3.7433472
android.sensor.accelerometer,1524443964672,853226043342472,6.388321,11.683105,6.130356
android.sensor.accelerometer,1524443964692,853226063392521,11.921326,14.642334,8.43837
android.sensor.accelerometer,1524443964713,853226083442570,19.331375,16.13153,8.704132
android.sensor.accelerometer,1524443964733,853226103523136,24.620163,15.034988,6.6786346
android.sensor.accelerometer,1524443964752,853226123603703,24.349625,8.71669,2.8670654
android.sensor.accelerometer,1524443964772,853226143653752,19.235611,-9.0698395,-2.7664948
android.sensor.accelerometer,1524443964793,853226163703800,-7.431015,-36.68216,-10.724823
android.sensor.accelerometer,1524443964813,853226183784367,-71.29874,-51.140747,-25.233688
android.sensor.accelerometer,1524443964833,853226203834416,-74.96904,-59.77664,-5.7616425
android.sensor.accelerometer,1524443964853,853226223914982,-42.38875,-76.40198,23.763657
android.sensor.accelerometer,1524443964873,853226243965031,-8.187576,-79.33008,-7.080841
android.sensor.accelerometer,1524443964893,853226264045597,43.651672,-79.23671,-53.7175
android.sensor.accelerometer,1524443964913,853226284126164,78.961365,-73.08121,32.160126
android.sensor.accelerometer,1524443964933,853226304176212,78.961365,-29.063812,69.40672
android.sensor.accelerometer,1524443964953,853226324256779,78.149734,2.3385315,32.263077
android.sensor.accelerometer,1524443964973,853226344306828,77.78342,2.7766724,-2.103302
android.sensor.accelerometer,1524443964993,853226364387394,58.735153,-12.692261,-23.497879
android.sensor.accelerometer,1524443965013,853226384467961,31.276047,-27.624893,-21.98236
android.sensor.accelerometer,1524443965033,853226404518009,11.138428,-53.56607,-14.416672
android.sensor.accelerometer,1524443965053,853226424598576,-13.205826,-71.71173,-8.71608
android.sensor.accelerometer,1524443965073,853226444648625,-49.647964,-78.228745,9.589981
android.sensor.accelerometer,1524443965093,853226464729191,-77.94025,-70.52899,36.88388
android.sensor.accelerometer,1524443965113,853226484779240,-57.01732,-70.208176,26.493042
android.sensor.accelerometer,1524443965133,853226504859806,-24.501663,-65.972824,-39.917328
android.sensor.accelerometer,1524443965154,853226524940373,20.3154,-61.079086,-51.560318
android.sensor.accelerometer,1524443965174,853226544990421,78.961365,-60.367996,23.232147
