Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524443234309,852495632108468,-0.0056915283,0.18101501,-0.11845398
android.sensor.gyroscope,1524443234309,852495652189035,-0.028060913,0.2864685,-0.16531372
android.sensor.gyroscope,1524443234337,852495672269601,-0.012084961,0.25663757,-0.14189148
android.sensor.gyroscope,1524443234337,852495692319650,0.014541626,0.1138916,-0.042816162
android.sensor.gyroscope,1524443234349,852495712369699,0.013473511,-0.025650024,0.07116699
android.sensor.gyroscope,1524443234368,852495732450265,-0.008895874,-0.10235596,0.11697388
android.sensor.gyroscope,1524443234389,852495752530832,-0.030197144,-0.06719971,0.08821106
android.sensor.gyroscope,1524443234409,852495772611398,-0.019546509,-0.0032806396,0.03388977
android.sensor.gyroscope,1524443234429,852495792661447,0.0017547607,0.025482178,-0.010864258
android.sensor.gyroscope,1524443234449,852495812742013,0.008148193,0.016952515,-0.032165527
android.sensor.gyroscope,1524443234469,852495832822580,0.007080078,-0.004348755,-0.018310547
android.sensor.gyroscope,1524443234489,852495852903146,0.011352539,-0.013931274,0.02003479
android.sensor.gyroscope,1524443234509,852495872953195,0.031585693,-0.03843689,0.054122925
android.sensor.gyroscope,1524443234529,852495893033761,0.05076599,-0.027786255,0.077560425
android.sensor.gyroscope,1524443234550,852495913083810,0.05076599,0.003112793,0.08502197
android.sensor.gyroscope,1524443234569,852495933164377,0.061416626,0.004180908,0.061584473
android.sensor.gyroscope,1524443234589,852495953214425,0.047561646,0.004180908,0.0104522705
android.sensor.gyroscope,1524443234609,852495973294992,-0.004638672,0.00843811,-0.05239868
android.sensor.gyroscope,1524443234630,852495993345041,-0.051498413,-0.10128784,-0.11206055
android.sensor.gyroscope,1524443234650,852496013425607,-0.13352966,-0.2855835,-0.1834259
android.sensor.gyroscope,1524443234670,852496033475656,-0.3210144,-0.6179352,-0.3240509
android.sensor.gyroscope,1524443234690,852496053556222,-0.6981201,-1.0781403,-0.56585693
android.sensor.gyroscope,1524443234711,852496073636789,-1.2478027,-1.6512451,-0.86520386
android.sensor.gyroscope,1524443234730,852496093686838,-1.7207794,-2.4555206,-1.2284546
android.sensor.gyroscope,1524443234750,852496113767404,-2.0861664,-3.4249115,-1.7110138
android.sensor.gyroscope,1524443234774,852496133817453,-2.750885,-4.609482,-2.3736115
android.sensor.gyroscope,1524443234790,852496153898019,-3.8097534,-5.599121,-3.1171722
android.sensor.gyroscope,1524443234810,852496173978586,-5.0539856,-6.0539856,-3.8383484
android.sensor.gyroscope,1524443234830,852496194028634,-6.4388275,-6.4939423,-4.4146576
android.sensor.gyroscope,1524443234851,852496214109201,-8.182663,-7.3749084,-5.0037537
android.sensor.gyroscope,1524443234872,852496234189767,-10.640228,-7.430298,-5.314804
android.sensor.gyroscope,1524443234891,852496254239816,-13.33429,-5.8143005,-5.3361206
android.sensor.gyroscope,1524443234912,852496274320382,-15.468018,-4.7138824,-5.0314484
android.sensor.gyroscope,1524443234931,852496294400949,-15.547913,-4.816147,-3.9651184
android.sensor.gyroscope,1524443234951,852496314450998,-14.12471,-7.129898,-1.4990387
android.sensor.gyroscope,1524443234973,852496334501047,-12.385132,-9.52887,2.2112885
android.sensor.gyroscope,1524443234990,852496354581613,-6.9320526,-8.78212,6.7386627
android.sensor.gyroscope,1524443235011,852496374631662,0.0017547607,-4.451828,10.977341
android.sensor.gyroscope,1524443235031,852496394712228,6.3837585,-2.63768,14.474609
android.sensor.gyroscope,1524443235051,852496414792795,14.682175,-1.1612244,18.563095
android.sensor.gyroscope,1524443235072,852496434842843,22.765396,4.9342194,19.911713
android.sensor.gyroscope,1524443235092,852496454923410,24.15982,7.925476,15.35025
android.sensor.gyroscope,1524443235112,852496474973459,18.453201,8.473022,13.666077
android.sensor.gyroscope,1524443235131,852496495054025,17.433746,0.07661438,15.396057
android.sensor.gyroscope,1524443235152,852496515104074,11.073059,-5.0334625,12.966187
android.sensor.gyroscope,1524443235172,852496535184640,-0.63952637,-0.6658783,3.9700317
android.sensor.gyroscope,1524443235192,852496555265207,0.4587555,-6.8827667,-1.2092743
android.sensor.gyroscope,1524443235214,852496575315256,3.7195282,-2.367096,-0.21325684
android.sensor.gyroscope,1524443235232,852496595395822,3.2668,4.017029,0.110580444
android.sensor.gyroscope,1524443235254,852496615476388,3.158142,1.7032776,0.21284485
android.sensor.gyroscope,1524443235272,852496635526437,1.6358795,-0.64030457,0.122299194
android.sensor.gyroscope,1524443235293,852496655607004,0.7005768,-2.1188965,0.02961731
android.sensor.gyroscope,1524443235315,852496675657052,0.8220062,-1.7343292,-0.13442993
android.sensor.gyroscope,1524443235333,852496695737619,1.2811432,-0.15774536,-0.27929688
android.sensor.gyroscope,1524443235353,852496715818185,1.5506592,0.81378174,-0.33363342
android.sensor.gyroscope,1524443235373,852496735868234,1.1352081,0.84147644,-0.31233215
android.sensor.gyroscope,1524443235393,852496755948800,0.54397583,0.14265442,-0.20474243
android.sensor.gyroscope,1524443235413,852496775998849,0.33944702,-0.4698639,-0.15361023
android.sensor.gyroscope,1524443235434,852496796048898,0.34584045,-0.42832947,-0.0055389404
android.sensor.gyroscope,1524443235456,852496816129465,0.39590454,-0.07891846,0.14147949
